stu_id,exer_id,cpt_seq,label
2783,758,758,1.0
2783,757,757,1.0
2783,751,751,1.0
2783,762,762,0.0
2784,443,443,1.0
2784,727,727,1.0
2784,36,36,1.0
2784,31,31,1.0
2784,633,633,1.0
2784,749,749,1.0
2784,57,57,0.0
2784,32,32,1.0
2784,235,235,1.0
2784,58,58,1.0
2784,631,631,1.0
2784,25,25,0.0
2784,182,182,1.0
2785,487,487,0.0
2785,239,239,1.0
2785,444,444,1.0
2785,79,79,0.0
2785,32,32,0.0
2785,358,358,0.0
2785,80,80,0.0
2785,443,443,1.0
2785,728,728,1.0
2785,442,442,1.0
2785,729,729,0.0
2785,727,727,1.0
2785,240,240,0.0
2785,237,237,1.0
2785,244,244,0.0
2785,81,81,0.0
2785,208,208,0.0
2785,309,309,0.0
2785,339,339,0.0
2785,647,647,0.0
2785,34,34,0.0
2785,484,484,0.0
2785,236,236,1.0
2785,445,445,0.0
2785,216,216,0.0
2785,749,749,0.0
2785,274,274,0.0
2786,168,168,0.0
2786,487,487,0.0
2786,183,183,0.0
2786,32,32,0.0
2786,163,163,0.0
2786,89,89,0.0
2786,749,749,1.0
2786,31,31,1.0
2786,633,633,1.0
2786,443,443,1.0
2786,444,444,1.0
2786,353,353,0.0
2786,748,748,1.0
2786,728,728,1.0
2787,584,584,1.0
2787,633,633,1.0
2787,177,177,1.0
2787,261,261,1.0
2787,487,487,0.0
2787,57,57,0.0
2787,317,317,0.0
2787,651,651,1.0
2787,32,32,1.0
2787,727,727,1.0
2787,37,37,1.0
2787,31,31,1.0
2787,25,25,1.0
2788,89,89,0.0
2788,155,155,0.0
2788,236,236,0.0
2788,728,728,1.0
2788,421,421,0.0
2788,442,442,1.0
2788,418,418,1.0
2788,235,235,0.0
2788,727,727,1.0
2788,446,446,1.0
2788,443,443,1.0
2788,785,785,1.0
2788,749,749,0.0
2788,633,633,1.0
2788,756,756,0.0
2789,553,553,1.0
2789,23,23,0.0
2789,33,33,1.0
2789,492,492,0.0
2789,729,729,1.0
2789,517,517,1.0
2789,443,443,1.0
2789,444,444,1.0
2789,89,89,0.0
2789,493,493,1.0
2789,31,31,1.0
2789,730,730,0.0
2789,724,724,0.0
2789,784,784,1.0
2789,756,756,1.0
2789,552,552,1.0
2789,728,728,1.0
2789,445,445,1.0
2789,748,748,0.0
2789,237,237,1.0
2789,487,487,1.0
2789,633,633,1.0
2789,208,208,0.0
2789,432,432,0.0
2789,430,430,1.0
2789,583,583,1.0
2789,442,442,1.0
2789,34,34,1.0
2789,750,750,0.0
2789,749,749,1.0
2790,749,749,1.0
2790,495,495,0.0
2790,232,232,1.0
2790,830,830,0.0
2790,145,145,1.0
2790,633,633,0.0
2790,557,557,1.0
2790,36,36,0.0
2790,196,196,1.0
2790,212,212,1.0
2790,121,121,1.0
2790,748,748,1.0
2791,442,442,1.0
2791,768,768,1.0
2791,445,445,0.0
2791,553,553,1.0
2791,128,128,1.0
2791,71,71,1.0
2791,606,606,1.0
2791,736,736,0.0
2791,258,258,0.0
2791,619,619,1.0
2791,503,503,0.0
2791,244,244,1.0
2791,426,426,0.0
2791,473,473,1.0
2791,54,54,0.0
2791,232,232,1.0
2791,237,237,1.0
2791,469,469,0.0
2791,470,470,1.0
2791,504,504,1.0
2791,182,182,0.0
2791,21,21,1.0
2791,127,127,1.0
2791,340,340,1.0
2791,170,170,1.0
2791,687,687,0.0
2791,456,456,0.0
2791,233,233,1.0
2791,81,81,1.0
2791,756,756,1.0
2791,235,235,1.0
2791,15,15,1.0
2791,726,726,1.0
2791,222,222,1.0
2791,239,239,1.0
2791,621,621,1.0
2791,552,552,0.0
2791,145,145,1.0
2791,234,234,1.0
2792,135,135,1.0
2792,760,760,0.0
2792,442,442,1.0
2792,182,182,0.0
2792,785,785,1.0
2792,503,503,0.0
2792,238,238,0.0
2792,196,196,1.0
2792,181,181,0.0
2792,31,31,1.0
2792,237,237,1.0
2792,261,261,1.0
2792,236,236,1.0
2792,729,729,1.0
2792,32,32,0.0
2792,426,426,0.0
2792,506,506,1.0
2792,443,443,0.0
2792,538,538,0.0
2792,25,25,1.0
2792,29,29,0.0
2792,134,134,1.0
2792,445,445,0.0
2792,19,19,0.0
2792,14,14,0.0
2792,651,651,0.0
2792,494,494,0.0
2792,34,34,0.0
2793,756,756,1.0
2793,730,730,1.0
2793,89,89,1.0
2793,727,727,1.0
2793,236,236,0.0
2793,32,32,1.0
2793,33,33,1.0
2793,134,134,0.0
2793,182,182,1.0
2793,748,748,1.0
2793,557,557,0.0
2793,729,729,0.0
2793,216,216,0.0
2793,750,750,0.0
2793,749,749,1.0
2793,31,31,1.0
2793,503,503,1.0
2793,633,633,1.0
2793,445,445,0.0
2793,444,444,1.0
2793,235,235,1.0
2794,12,12,0.0
2794,226,226,0.0
2794,442,442,1.0
2794,454,454,0.0
2794,227,227,0.0
2794,615,615,0.0
2794,712,712,0.0
2794,633,633,0.0
2794,224,224,0.0
2794,567,567,0.0
2794,235,235,0.0
2794,353,353,0.0
2794,467,467,0.0
2794,475,475,0.0
2794,76,76,0.0
2794,225,225,0.0
2794,51,51,0.0
2794,484,484,0.0
2794,468,468,0.0
2794,727,727,1.0
2794,778,778,0.0
2794,13,13,0.0
2794,229,229,0.0
2794,443,443,1.0
2794,728,728,0.0
2794,719,719,0.0
2794,110,110,0.0
2794,183,183,0.0
2794,648,648,0.0
2794,211,211,0.0
2794,685,685,0.0
2794,451,451,0.0
2794,676,676,0.0
2794,649,649,0.0
2794,675,675,0.0
2795,749,749,1.0
2795,381,381,0.0
2795,637,637,1.0
2795,245,245,0.0
2795,343,343,0.0
2795,444,444,1.0
2795,157,157,1.0
2795,155,155,1.0
2795,421,421,0.0
2795,633,633,1.0
2795,557,557,0.0
2795,772,772,1.0
2795,446,446,1.0
2795,748,748,1.0
2795,493,493,0.0
2795,170,170,0.0
2795,425,425,0.0
2795,621,621,0.0
2795,158,158,1.0
2795,236,236,1.0
2795,495,495,0.0
2795,577,577,0.0
2795,636,636,0.0
2795,54,54,0.0
2795,546,546,0.0
2795,487,487,0.0
2795,212,212,1.0
2795,767,767,0.0
2795,15,15,0.0
2795,232,232,1.0
2795,34,34,1.0
2795,729,729,1.0
2795,90,90,1.0
2795,756,756,1.0
2795,604,604,1.0
2795,728,728,1.0
2795,492,492,0.0
2795,445,445,1.0
2795,443,443,1.0
2796,171,171,0.0
2796,317,317,0.0
2796,567,567,0.0
2796,79,79,0.0
2796,487,487,1.0
2796,36,36,0.0
2796,346,346,0.0
2796,631,631,0.0
2796,208,208,0.0
2796,716,716,0.0
2796,606,606,1.0
2796,830,830,0.0
2796,182,182,1.0
2796,12,12,0.0
2796,233,233,0.0
2796,168,168,0.0
2796,81,81,0.0
2796,549,549,0.0
2796,272,272,0.0
2796,442,442,1.0
2796,309,309,0.0
2797,432,432,0.0
2797,196,196,0.0
2797,728,728,1.0
2797,353,353,0.0
2797,420,420,1.0
2797,621,621,1.0
2797,244,244,1.0
2797,443,443,1.0
2797,445,445,1.0
2797,785,785,1.0
2797,137,137,1.0
2797,749,749,0.0
2797,31,31,1.0
2797,236,236,0.0
2797,239,239,1.0
2797,727,727,1.0
2797,442,442,0.0
2797,633,633,1.0
2797,183,183,0.0
2797,444,444,1.0
2797,53,53,1.0
2798,756,756,0.0
2798,369,369,0.0
2798,89,89,0.0
2798,44,44,0.0
2798,731,731,1.0
2798,31,31,1.0
2798,57,57,0.0
2798,436,436,0.0
2798,261,261,0.0
2798,651,651,1.0
2798,14,14,1.0
2798,728,728,1.0
2798,25,25,0.0
2798,748,748,1.0
2798,492,492,1.0
2798,830,830,0.0
2798,177,177,1.0
2798,606,606,0.0
2798,506,506,1.0
2798,181,181,1.0
2798,749,749,1.0
2798,616,616,0.0
2798,494,494,1.0
2799,778,778,0.0
2799,319,319,0.0
2799,421,421,0.0
2799,211,211,0.0
2799,706,706,0.0
2799,451,451,1.0
2799,677,677,1.0
2799,365,365,1.0
2799,467,467,1.0
2799,12,12,1.0
2799,293,293,0.0
2799,615,615,0.0
2799,224,224,0.0
2799,226,226,0.0
2799,709,709,0.0
2799,454,454,0.0
2799,453,453,1.0
2799,618,618,0.0
2799,228,228,0.0
2799,230,230,0.0
2799,737,737,0.0
2799,676,676,1.0
2800,58,58,0.0
2800,748,748,1.0
2800,756,756,1.0
2800,25,25,1.0
2800,651,651,1.0
2800,443,443,1.0
2800,31,31,1.0
2800,238,238,1.0
2800,503,503,0.0
2800,749,749,1.0
2800,788,788,1.0
2800,487,487,1.0
2800,57,57,0.0
2800,504,504,0.0
2801,134,134,1.0
2801,181,181,0.0
2801,633,633,1.0
2801,756,756,1.0
2801,727,727,1.0
2801,192,192,1.0
2801,57,57,1.0
2801,29,29,1.0
2801,785,785,1.0
2801,731,731,1.0
2801,730,730,1.0
2801,487,487,1.0
2801,749,749,1.0
2801,761,761,1.0
2801,182,182,1.0
2801,25,25,0.0
2801,751,751,1.0
2801,728,728,1.0
2802,633,633,1.0
2802,15,15,0.0
2802,640,640,1.0
2802,44,44,1.0
2802,728,728,0.0
2802,749,749,0.0
2802,42,42,1.0
2802,638,638,1.0
2802,32,32,1.0
2802,276,276,1.0
2802,727,727,1.0
2803,466,466,1.0
2803,461,461,1.0
2803,81,81,1.0
2803,145,145,1.0
2803,492,492,1.0
2803,468,468,0.0
2803,290,290,0.0
2803,705,705,1.0
2803,557,557,1.0
2803,225,225,0.0
2803,77,77,0.0
2803,34,34,1.0
2803,729,729,1.0
2803,762,762,1.0
2803,138,138,1.0
2803,90,90,1.0
2803,751,751,1.0
2803,757,757,1.0
2803,242,242,0.0
2803,23,23,1.0
2803,240,240,1.0
2803,235,235,1.0
2803,567,567,0.0
2803,553,553,1.0
2803,345,345,1.0
2803,716,716,1.0
2803,282,282,0.0
2803,239,239,1.0
2803,217,217,1.0
2803,276,276,0.0
2803,88,88,1.0
2803,707,707,0.0
2803,761,761,1.0
2803,196,196,1.0
2803,445,445,1.0
2803,64,64,0.0
2803,243,243,1.0
2803,446,446,1.0
2803,331,331,1.0
2803,487,487,1.0
2803,281,281,1.0
2803,481,481,0.0
2803,0,0,1.0
2803,728,728,1.0
2803,749,749,1.0
2803,32,32,1.0
2803,756,756,1.0
2803,517,517,1.0
2803,271,271,1.0
2803,241,241,0.0
2803,493,493,0.0
2803,558,558,1.0
2803,123,123,1.0
2803,197,197,1.0
2803,215,215,1.0
2803,274,274,0.0
2803,236,236,1.0
2803,513,513,0.0
2803,763,763,1.0
2803,718,718,1.0
2803,189,189,0.0
2803,15,15,1.0
2803,442,442,1.0
2803,273,273,1.0
2803,244,244,1.0
2803,237,237,1.0
2803,495,495,0.0
2803,234,234,1.0
2803,71,71,1.0
2803,280,280,0.0
2803,238,238,1.0
2803,89,89,1.0
2804,442,442,1.0
2804,748,748,1.0
2804,69,69,0.0
2804,749,749,1.0
2804,583,583,1.0
2804,487,487,1.0
2804,25,25,1.0
2804,276,276,0.0
2804,621,621,0.0
2804,631,631,0.0
2804,651,651,0.0
2804,31,31,1.0
2804,57,57,0.0
2804,36,36,0.0
2805,272,272,0.0
2805,9,9,1.0
2805,276,276,0.0
2805,732,732,0.0
2805,687,687,1.0
2805,69,69,0.0
2805,601,601,0.0
2805,473,473,0.0
2805,552,552,0.0
2805,35,35,1.0
2805,115,115,0.0
2805,6,6,0.0
2805,340,340,0.0
2805,313,313,0.0
2805,831,831,0.0
2805,583,583,1.0
2805,222,222,1.0
2805,377,377,0.0
2805,784,784,1.0
2805,592,592,0.0
2805,68,68,0.0
2805,755,755,0.0
2805,223,223,0.0
2805,221,221,1.0
2806,503,503,1.0
2806,237,237,1.0
2806,31,31,1.0
2806,181,181,1.0
2806,421,421,0.0
2806,651,651,1.0
2806,785,785,1.0
2806,633,633,1.0
2806,487,487,0.0
2806,557,557,0.0
2806,748,748,1.0
2806,447,447,1.0
2806,504,504,0.0
2806,728,728,1.0
2806,57,57,0.0
2807,442,442,1.0
2807,673,673,1.0
2807,177,177,1.0
2807,445,445,0.0
2807,421,421,0.0
2807,437,437,0.0
2807,170,170,0.0
2807,236,236,1.0
2807,538,538,0.0
2807,67,67,0.0
2807,31,31,1.0
2807,444,444,1.0
2808,44,44,1.0
2808,258,258,1.0
2808,393,393,0.0
2808,25,25,1.0
2808,71,71,1.0
2808,673,673,1.0
2808,495,495,0.0
2808,175,175,1.0
2808,67,67,1.0
2808,830,830,0.0
2808,42,42,1.0
2808,182,182,1.0
2808,772,772,1.0
2808,621,621,0.0
2808,487,487,1.0
2808,640,640,0.0
2808,638,638,1.0
2808,152,152,0.0
2808,479,479,1.0
2808,567,567,0.0
2808,492,492,1.0
2808,237,237,1.0
2808,748,748,1.0
2808,233,233,1.0
2808,57,57,0.0
2808,31,31,1.0
2808,34,34,1.0
2808,277,277,0.0
2808,532,532,1.0
2808,240,240,1.0
2808,239,239,1.0
2808,557,557,1.0
2808,443,443,1.0
2809,235,235,1.0
2809,633,633,1.0
2809,123,123,1.0
2809,759,759,1.0
2809,730,730,1.0
2809,727,727,1.0
2809,444,444,1.0
2809,761,761,1.0
2809,443,443,1.0
2809,88,88,1.0
2809,487,487,1.0
2809,749,749,1.0
2809,446,446,1.0
2809,493,493,1.0
2809,237,237,1.0
2809,90,90,1.0
2809,34,34,1.0
2809,242,242,1.0
2809,492,492,1.0
2809,32,32,1.0
2809,243,243,1.0
2809,241,241,1.0
2809,5,5,1.0
2809,245,245,1.0
2809,31,31,0.0
2809,11,11,1.0
2809,760,760,1.0
2809,0,0,1.0
2809,728,728,1.0
2809,442,442,1.0
2809,756,756,1.0
2809,751,751,1.0
2809,758,758,1.0
2809,511,511,1.0
2809,23,23,1.0
2809,762,762,1.0
2809,506,506,1.0
2809,729,729,1.0
2810,727,727,1.0
2810,31,31,1.0
2810,487,487,1.0
2810,236,236,1.0
2810,728,728,1.0
2810,235,235,1.0
2810,32,32,1.0
2810,444,444,1.0
2810,633,633,1.0
2810,443,443,1.0
2810,181,181,1.0
2811,748,748,0.0
2811,235,235,1.0
2811,240,240,1.0
2811,238,238,0.0
2811,445,445,1.0
2811,442,442,1.0
2811,239,239,1.0
2811,443,443,1.0
2811,353,353,0.0
2811,444,444,1.0
2811,237,237,1.0
2812,492,492,1.0
2812,22,22,1.0
2812,443,443,1.0
2812,494,494,1.0
2812,495,495,1.0
2812,727,727,1.0
2812,633,633,1.0
2812,749,749,1.0
2812,169,169,1.0
2812,620,620,1.0
2812,606,606,1.0
2812,611,611,0.0
2812,726,726,1.0
2812,557,557,1.0
2812,493,493,1.0
2812,269,269,1.0
2812,57,57,1.0
2812,216,216,1.0
2812,619,619,1.0
2812,487,487,1.0
2812,258,258,1.0
2812,182,182,1.0
2812,305,305,1.0
2813,705,705,0.0
2813,138,138,1.0
2813,727,727,1.0
2813,748,748,1.0
2813,750,750,0.0
2813,569,569,1.0
2813,633,633,1.0
2813,12,12,1.0
2813,281,281,1.0
2813,487,487,1.0
2813,467,467,1.0
2813,273,273,0.0
2813,475,475,1.0
2813,468,468,1.0
2813,284,284,1.0
2813,749,749,1.0
2813,32,32,1.0
2814,751,751,1.0
2814,687,687,1.0
2814,212,212,0.0
2814,421,421,0.0
2814,577,577,1.0
2814,444,444,0.0
2814,28,28,0.0
2814,760,760,0.0
2814,128,128,1.0
2814,730,730,1.0
2814,557,557,1.0
2815,487,487,0.0
2815,234,234,0.0
2815,45,45,0.0
2815,163,163,0.0
2815,736,736,0.0
2815,823,823,1.0
2815,110,110,0.0
2815,601,601,1.0
2815,31,31,0.0
2815,168,168,0.0
2815,74,74,0.0
2815,707,707,0.0
2815,633,633,0.0
2815,67,67,0.0
2815,534,534,1.0
2815,639,639,1.0
2815,175,175,1.0
2815,772,772,1.0
2815,216,216,0.0
2815,183,183,1.0
2815,42,42,1.0
2815,577,577,1.0
2815,532,532,1.0
2815,79,79,1.0
2815,620,620,1.0
2815,524,524,1.0
2815,640,640,0.0
2815,93,93,1.0
2815,276,276,0.0
2815,705,705,1.0
2815,12,12,0.0
2815,272,272,1.0
2815,273,273,0.0
2815,365,365,0.0
2815,822,822,0.0
2815,293,293,1.0
2815,830,830,1.0
2815,233,233,0.0
2815,97,97,0.0
2815,588,588,0.0
2815,812,812,0.0
2815,269,269,0.0
2815,232,232,1.0
2815,81,81,0.0
2815,176,176,0.0
2815,46,46,0.0
2815,43,43,0.0
2815,44,44,1.0
2815,277,277,1.0
2816,493,493,0.0
2816,0,0,1.0
2816,11,11,0.0
2816,629,629,0.0
2816,5,5,0.0
2816,233,233,1.0
2816,145,145,1.0
2816,552,552,0.0
2816,201,201,0.0
2816,231,231,0.0
2816,234,234,0.0
2816,377,377,0.0
2816,23,23,0.0
2816,232,232,1.0
2816,182,182,1.0
2816,553,553,1.0
2816,35,35,0.0
2816,123,123,0.0
2816,651,651,1.0
2816,340,340,1.0
2816,492,492,1.0
2817,494,494,0.0
2817,492,492,0.0
2817,238,238,1.0
2817,750,750,0.0
2817,631,631,1.0
2817,177,177,1.0
2817,785,785,0.0
2817,588,588,0.0
2817,261,261,0.0
2817,443,443,1.0
2817,673,673,1.0
2817,442,442,1.0
2817,749,749,1.0
2817,235,235,1.0
2817,236,236,1.0
2817,31,31,1.0
2817,32,32,1.0
2817,36,36,1.0
2817,756,756,0.0
2817,25,25,0.0
2817,182,182,1.0
2817,506,506,1.0
2817,237,237,1.0
2817,446,446,0.0
2817,57,57,0.0
2817,748,748,1.0
2817,487,487,1.0
2817,276,276,0.0
2818,493,493,1.0
2818,244,244,1.0
2818,235,235,1.0
2818,444,444,1.0
2818,621,621,1.0
2818,749,749,1.0
2818,767,767,0.0
2818,727,727,1.0
2818,728,728,1.0
2818,445,445,0.0
2818,240,240,1.0
2818,183,183,1.0
2818,620,620,0.0
2818,114,114,1.0
2818,619,619,1.0
2818,557,557,1.0
2818,216,216,0.0
2818,726,726,1.0
2818,611,611,1.0
2818,517,517,0.0
2818,44,44,1.0
2818,492,492,0.0
2818,729,729,1.0
2818,196,196,1.0
2818,495,495,1.0
2818,272,272,0.0
2818,640,640,0.0
2818,42,42,1.0
2818,443,443,1.0
2818,772,772,1.0
2818,558,558,0.0
2818,237,237,1.0
2818,748,748,1.0
2818,633,633,1.0
2818,175,175,1.0
2818,305,305,1.0
2818,830,830,1.0
2818,197,197,0.0
2819,305,305,0.0
2819,197,197,0.0
2819,495,495,0.0
2819,492,492,1.0
2819,44,44,1.0
2819,34,34,0.0
2819,749,749,1.0
2819,517,517,1.0
2819,792,792,1.0
2819,444,444,1.0
2819,620,620,0.0
2819,493,493,0.0
2819,729,729,1.0
2819,42,42,1.0
2819,175,175,1.0
2819,31,31,1.0
2819,728,728,1.0
2819,0,0,1.0
2819,487,487,1.0
2819,557,557,1.0
2819,23,23,1.0
2819,727,727,1.0
2819,208,208,0.0
2819,32,32,1.0
2819,123,123,1.0
2819,640,640,0.0
2819,89,89,1.0
2819,748,748,1.0
2819,306,306,1.0
2820,631,631,1.0
2820,235,235,1.0
2820,487,487,1.0
2820,731,731,0.0
2820,237,237,1.0
2820,442,442,1.0
2820,761,761,1.0
2820,610,610,0.0
2820,443,443,1.0
2820,605,605,0.0
2820,36,36,0.0
2820,437,437,0.0
2820,90,90,1.0
2820,611,611,1.0
2820,756,756,1.0
2820,607,607,1.0
2820,728,728,1.0
2820,785,785,1.0
2820,730,730,1.0
2820,58,58,1.0
2820,651,651,1.0
2820,494,494,0.0
2820,245,245,0.0
2820,506,506,1.0
2820,25,25,1.0
2820,633,633,1.0
2820,29,29,1.0
2820,32,32,1.0
2820,239,239,1.0
2820,604,604,1.0
2820,608,608,1.0
2820,444,444,1.0
2820,445,445,1.0
2820,181,181,0.0
2820,261,261,1.0
2820,185,185,1.0
2820,503,503,1.0
2820,748,748,1.0
2820,751,751,1.0
2820,57,57,1.0
2820,236,236,1.0
2820,446,446,1.0
2820,14,14,1.0
2820,762,762,1.0
2820,760,760,1.0
2820,763,763,1.0
2820,31,31,1.0
2821,442,442,1.0
2821,201,201,0.0
2821,785,785,0.0
2821,506,506,1.0
2821,31,31,1.0
2821,237,237,1.0
2821,239,239,1.0
2821,469,469,1.0
2821,493,493,1.0
2821,487,487,1.0
2821,235,235,1.0
2821,445,445,1.0
2821,234,234,1.0
2821,444,444,1.0
2821,177,177,1.0
2821,12,12,1.0
2821,719,719,1.0
2821,182,182,1.0
2821,608,608,1.0
2821,57,57,1.0
2821,25,25,1.0
2821,718,718,1.0
2821,443,443,1.0
2821,181,181,0.0
2821,240,240,1.0
2821,567,567,0.0
2821,238,238,1.0
2821,349,349,0.0
2821,553,553,1.0
2821,749,749,1.0
2822,495,495,0.0
2822,182,182,1.0
2822,606,606,1.0
2822,487,487,1.0
2822,442,442,0.0
2822,513,513,0.0
2822,631,631,0.0
2822,358,358,0.0
2822,25,25,1.0
2822,216,216,0.0
2822,58,58,0.0
2822,31,31,1.0
2822,73,73,1.0
2822,830,830,0.0
2822,503,503,0.0
2822,212,212,1.0
2822,14,14,1.0
2823,543,543,0.0
2823,633,633,1.0
2823,244,244,1.0
2823,231,231,0.0
2823,758,758,1.0
2823,232,232,1.0
2823,305,305,1.0
2823,603,603,1.0
2823,687,687,0.0
2823,90,90,0.0
2823,262,262,1.0
2823,620,620,1.0
2823,243,243,1.0
2823,470,470,1.0
2823,749,749,0.0
2823,762,762,1.0
2823,169,169,0.0
2823,34,34,0.0
2823,557,557,1.0
2823,608,608,1.0
2823,760,760,0.0
2823,239,239,1.0
2823,552,552,0.0
2823,611,611,1.0
2823,123,123,0.0
2823,730,730,0.0
2823,785,785,1.0
2823,757,757,0.0
2823,258,258,1.0
2823,553,553,0.0
2823,340,340,0.0
2823,127,127,1.0
2823,16,16,1.0
2823,755,755,0.0
2823,31,31,1.0
2823,215,215,1.0
2823,794,794,0.0
2823,218,218,1.0
2823,242,242,1.0
2823,604,604,1.0
2823,723,723,1.0
2823,517,517,1.0
2823,261,261,1.0
2823,607,607,1.0
2823,728,728,1.0
2823,445,445,1.0
2823,417,417,0.0
2823,234,234,1.0
2823,0,0,0.0
2823,233,233,1.0
2823,145,145,1.0
2823,22,22,1.0
2823,447,447,0.0
2823,727,727,1.0
2823,444,444,1.0
2823,619,619,1.0
2823,466,466,1.0
2823,461,461,0.0
2823,217,217,1.0
2823,240,240,0.0
2823,636,636,1.0
2823,15,15,1.0
2823,726,726,1.0
2823,492,492,1.0
2823,609,609,0.0
2823,196,196,1.0
2823,724,724,0.0
2823,235,235,1.0
2823,377,377,0.0
2823,443,443,1.0
2823,299,299,0.0
2823,245,245,1.0
2823,437,437,1.0
2823,323,323,0.0
2823,761,761,1.0
2823,378,378,0.0
2823,513,513,1.0
2823,558,558,0.0
2823,473,473,0.0
2823,197,197,1.0
2823,238,238,1.0
2823,88,88,0.0
2824,715,715,1.0
2824,761,761,0.0
2824,620,620,1.0
2824,53,53,1.0
2824,222,222,0.0
2824,446,446,1.0
2824,592,592,0.0
2824,420,420,1.0
2824,421,421,0.0
2824,640,640,1.0
2824,729,729,1.0
2824,487,487,1.0
2824,593,593,0.0
2824,89,89,1.0
2824,184,184,0.0
2824,78,78,0.0
2824,183,183,0.0
2824,233,233,1.0
2824,15,15,1.0
2824,830,830,1.0
2824,9,9,0.0
2824,817,817,0.0
2824,756,756,1.0
2824,54,54,0.0
2824,238,238,1.0
2824,762,762,0.0
2824,601,601,0.0
2824,175,175,1.0
2824,276,276,0.0
2824,235,235,1.0
2824,638,638,1.0
2824,750,750,0.0
2824,727,727,1.0
2824,645,645,0.0
2824,258,258,1.0
2824,176,176,0.0
2824,211,211,0.0
2824,33,33,1.0
2824,237,237,1.0
2824,157,157,0.0
2824,748,748,1.0
2824,772,772,0.0
2824,696,696,0.0
2824,156,156,0.0
2824,305,305,1.0
2824,647,647,0.0
2824,524,524,1.0
2824,31,31,1.0
2824,167,167,0.0
2824,576,576,0.0
2824,444,444,1.0
2824,563,563,0.0
2824,42,42,1.0
2824,719,719,0.0
2824,562,562,0.0
2824,44,44,1.0
2824,445,445,1.0
2824,536,536,1.0
2824,760,760,1.0
2824,730,730,0.0
2824,751,751,1.0
2824,32,32,1.0
2825,494,494,1.0
2825,389,389,1.0
2825,264,264,1.0
2825,801,801,0.0
2825,645,645,0.0
2825,826,826,1.0
2825,201,201,0.0
2825,23,23,1.0
2825,647,647,0.0
2825,123,123,1.0
2825,31,31,1.0
2825,62,62,0.0
2825,114,114,1.0
2825,390,390,0.0
2825,387,387,0.0
2825,63,63,0.0
2825,388,388,1.0
2825,474,474,0.0
2825,493,493,0.0
2826,232,232,1.0
2826,233,233,1.0
2826,750,750,1.0
2826,611,611,1.0
2826,182,182,1.0
2826,651,651,0.0
2826,830,830,0.0
2826,443,443,0.0
2826,133,133,1.0
2826,487,487,1.0
2826,785,785,1.0
2826,174,174,0.0
2826,239,239,1.0
2826,633,633,1.0
2826,31,31,1.0
2826,715,715,0.0
2826,134,134,1.0
2826,177,177,1.0
2826,764,764,0.0
2826,340,340,0.0
2826,234,234,1.0
2826,444,444,1.0
2826,756,756,1.0
2826,727,727,1.0
2826,55,55,0.0
2826,688,688,0.0
2826,622,622,1.0
2826,261,261,0.0
2826,612,612,0.0
2826,504,504,1.0
2826,237,237,0.0
2826,458,458,1.0
2826,16,16,1.0
2826,503,503,0.0
2826,751,751,1.0
2827,621,621,0.0
2827,749,749,1.0
2827,235,235,1.0
2827,607,607,1.0
2827,212,212,1.0
2827,421,421,1.0
2827,196,196,1.0
2827,611,611,0.0
2827,557,557,1.0
2827,495,495,0.0
2827,57,57,1.0
2827,729,729,1.0
2827,604,604,1.0
2827,487,487,1.0
2827,358,358,0.0
2828,611,611,0.0
2828,567,567,0.0
2828,728,728,0.0
2828,748,748,0.0
2828,168,168,1.0
2828,583,583,1.0
2828,196,196,0.0
2828,633,633,1.0
2828,487,487,1.0
2828,444,444,1.0
2828,216,216,0.0
2828,81,81,0.0
2828,383,383,0.0
2828,129,129,0.0
2828,114,114,0.0
2828,71,71,0.0
2829,492,492,0.0
2829,426,426,1.0
2829,280,280,1.0
2829,113,113,1.0
2829,287,287,0.0
2829,452,452,0.0
2829,211,211,0.0
2829,567,567,0.0
2829,31,31,1.0
2829,58,58,1.0
2829,451,451,0.0
2829,25,25,0.0
2829,182,182,0.0
2829,549,549,1.0
2829,504,504,0.0
2829,281,281,1.0
2829,57,57,1.0
2829,285,285,0.0
2829,493,493,0.0
2829,177,177,1.0
2830,77,77,0.0
2830,78,78,0.0
2830,716,716,1.0
2830,584,584,0.0
2830,642,642,0.0
2830,67,67,0.0
2830,487,487,1.0
2830,648,648,0.0
2830,588,588,1.0
2830,393,393,0.0
2830,334,334,0.0
2831,808,808,1.0
2831,444,444,1.0
2831,517,517,0.0
2831,650,650,1.0
2831,734,734,0.0
2831,197,197,0.0
2831,136,136,1.0
2831,729,729,1.0
2831,158,158,1.0
2831,420,420,1.0
2831,67,67,1.0
2831,443,443,1.0
2831,532,532,1.0
2831,536,536,1.0
2831,31,31,1.0
2831,807,807,1.0
2831,492,492,0.0
2831,749,749,1.0
2831,89,89,1.0
2831,53,53,1.0
2831,487,487,1.0
2831,34,34,1.0
2831,763,763,0.0
2831,524,524,1.0
2831,235,235,1.0
2831,767,767,0.0
2831,728,728,1.0
2831,751,751,0.0
2831,11,11,1.0
2831,762,762,1.0
2831,633,633,1.0
2831,528,528,1.0
2831,157,157,1.0
2831,425,425,1.0
2831,156,156,1.0
2831,750,750,0.0
2831,442,442,1.0
2831,533,533,1.0
2831,72,72,1.0
2832,442,442,1.0
2832,32,32,1.0
2832,31,31,1.0
2832,235,235,1.0
2832,593,593,0.0
2832,444,444,1.0
2832,443,443,1.0
2832,727,727,1.0
2832,487,487,1.0
2832,445,445,0.0
2832,237,237,0.0
2832,728,728,1.0
